week,date,home,score,away,xG,xG_1,venue,referee,home_goals,away_goals,season_start,result,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,home_rolling_avg_goals,away_rolling_avg_goals,home_rolling_avg_xG,away_rolling_avg_xG
14,2018-12-01,Celta Vigo,2–0,Huesca,2.3,1.2,Estadio de Balaídos,Adrián Cordero,2.0,0.0,2018,Home win,False,False,True,False,False,False,False,2.0,1.0,1.04,1.2399999999999998
14,2018-12-01,Valladolid,2–4,Leganés,1.7,1.7,Estadio Municipal José Zorrilla,David Medié,2.0,4.0,2018,Away win,False,False,True,False,False,False,False,0.4,0.6,0.72,1.14
14,2018-12-02,Alavés,1–1,Sevilla,1.0,1.7,Estadio de Mendizorroza,José Sánchez,1.0,1.0,2018,Draw,False,False,False,True,False,False,False,1.2,1.4,1.02,1.94
14,2018-12-02,Betis,1–0,Real Sociedad,1.3,1.3,Estadio Benito Villamarín,Guillermo Cuadra,1.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.6,1.0,1.26,0.9199999999999999
14,2018-12-02,Girona,1–1,Atlético Madrid,1.5,1.6,Estadi Municipal de Montilivi,Ricardo de Burgos,1.0,1.0,2018,Draw,False,False,False,True,False,False,False,1.2,1.6,1.24,0.9
14,2018-12-02,Barcelona,2–0,Villarreal,1.0,1.1,Camp Nou,José Luis Munuera,2.0,0.0,2018,Home win,False,False,False,True,False,False,False,3.2,1.4,2.36,1.24
14,2018-12-03,Levante,3–0,Athletic Club,1.9,1.1,Estadio Ciudad de Valencia,Santiago Jaime,3.0,0.0,2018,Home win,False,True,False,False,False,False,False,1.6,0.8,1.22,1.0
15,2018-12-07,Leganés,1–1,Getafe,1.7,0.9,Estadio Municipal de Butarque,Pablo González,1.0,1.0,2018,Draw,True,False,False,False,False,False,False,1.2,1.4,1.2799999999999998,1.52
15,2018-12-08,Atlético Madrid,3–0,Alavés,2.7,1.4,Estadio Wanda Metropolitano,Alejandro Hernández,3.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.6,1.2,0.9400000000000001,1.04
15,2018-12-08,Valencia,1–1,Sevilla,1.2,1.7,Estadio de Mestalla,Daniel Ask,1.0,1.0,2018,Draw,False,False,True,False,False,False,False,0.8,1.2,1.54,1.8399999999999999
15,2018-12-08,Villarreal,2–3,Celta Vigo,1.6,2.0,Estadio de la Cerámica,Jesús Gil,2.0,3.0,2018,Away win,False,False,True,False,False,False,False,1.2,2.4,1.0800000000000003,1.32
15,2018-12-08,Espanyol,0–4,Barcelona,1.1,2.9,RCDE Stadium,Carlos del Cerro,0.0,4.0,2018,Away win,False,False,True,False,False,False,False,0.8,2.8,1.2600000000000002,2.06
15,2018-12-09,Eibar,4–4,Levante,4.2,2.2,Estadio Municipal de Ipurúa,Hsu Jason,4.0,4.0,2018,Draw,False,False,False,True,False,False,False,1.0,1.8,1.6199999999999999,1.2
15,2018-12-09,Huesca,0–1,Real Madrid,1.2,0.4,Estadio El Alcoraz,Mario Melero,0.0,1.0,2018,Away win,False,False,False,True,False,False,False,1.0,1.8,1.4,1.7400000000000002
15,2018-12-09,Real Sociedad,1–2,Valladolid,2.4,1.0,Estadio Municipal de Anoeta,Ignacio Iglesias,1.0,2.0,2018,Away win,False,False,False,True,False,False,False,1.0,0.6,1.06,0.9800000000000001
15,2018-12-09,Betis,2–0,Rayo Vallecano,1.7,1.2,Estadio Benito Villamarín,Juan Martínez,2.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.8,1.2,1.34,1.5
15,2018-12-10,Athletic Club,1–0,Girona,2.1,0.2,San Mamés,Eduardo Prieto,1.0,0.0,2018,Home win,False,True,False,False,False,False,False,0.6,1.4,0.9600000000000002,1.3599999999999999
16,2018-12-14,Celta Vigo,0–0,Leganés,1.2,0.7,Estadio de Balaídos,José Luis Munuera,0.0,0.0,2018,Draw,True,False,False,False,False,False,False,2.2,1.4,1.56,1.34
16,2018-12-15,Getafe,1–0,Real Sociedad,0.4,0.8,Coliseum Alfonso Pérez,Santiago Jaime,1.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.2,1.2,1.26,1.48
16,2018-12-15,Valladolid,2–3,Atlético Madrid,0.8,1.9,Estadio Municipal José Zorrilla,Alberto Undiano,2.0,3.0,2018,Away win,False,False,True,False,False,False,False,0.8,1.8,0.96,1.2000000000000002
16,2018-12-15,Real Madrid,1–0,Rayo Vallecano,1.2,0.7,Estadio Santiago Bernabéu,Ricardo de Burgos,1.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.8,1.0,1.4000000000000001,1.4200000000000002
16,2018-12-15,Eibar,1–1,Valencia,1.6,2.1,Estadio Municipal de Ipurúa,Adrián Cordero,1.0,1.0,2018,Draw,False,False,True,False,False,False,False,1.8,1.0,2.12,1.6800000000000002
16,2018-12-16,Huesca,2–2,Villarreal,4.2,1.7,Estadio El Alcoraz,David Medié,2.0,2.0,2018,Draw,False,False,False,True,False,False,False,0.8,1.4,1.48,1.1400000000000001
16,2018-12-16,Levante,0–5,Barcelona,1.0,3.7,Estadio Ciudad de Valencia,José González,0.0,5.0,2018,Away win,False,False,False,True,False,False,False,2.2,2.6,1.3800000000000001,2.04
16,2018-12-16,Sevilla,2–0,Girona,2.1,1.0,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,2.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.0,1.0,1.8399999999999999,0.9200000000000002
16,2018-12-16,Espanyol,1–3,Betis,0.6,1.7,RCDE Stadium,José Sánchez,1.0,3.0,2018,Away win,False,False,False,True,False,False,False,0.6,2.2,1.3800000000000001,1.5799999999999998
16,2018-12-17,Alavés,0–0,Athletic Club,0.5,0.3,Estadio de Mendizorroza,Antonio Matéu Lahoz,0.0,0.0,2018,Draw,False,True,False,False,False,False,False,0.8,0.8,0.9399999999999998,1.24
17,2018-12-21,Girona,1–1,Getafe,1.4,0.6,Estadi Municipal de Montilivi,Hsu Jason,1.0,1.0,2018,Draw,True,False,False,False,False,False,False,0.8,1.2,1.06,1.24
17,2018-12-21,Real Sociedad,0–1,Alavés,1.1,0.8,Estadio Municipal de Anoeta,Daniel Ask,0.0,1.0,2018,Away win,True,False,False,False,False,False,False,1.2,0.6,1.52,0.9199999999999999
17,2018-12-22,Betis,1–1,Eibar,1.5,2.3,Estadio Benito Villamarín,Carlos del Cerro,1.0,1.0,2018,Draw,False,False,True,False,False,False,False,2.2,1.6,1.58,2.14
17,2018-12-22,Atlético Madrid,1–0,Espanyol,1.0,0.8,Estadio Wanda Metropolitano,Mario Melero,1.0,0.0,2018,Home win,False,False,True,False,False,False,False,2.2,0.6,1.5,1.2000000000000002
17,2018-12-22,Barcelona,2–0,Celta Vigo,1.4,0.6,Camp Nou,Eduardo Prieto,2.0,0.0,2018,Home win,False,False,True,False,False,False,False,3.0,1.6,2.4,1.3800000000000001
17,2018-12-22,Athletic Club,1–1,Valladolid,1.1,0.6,San Mamés,José Sánchez,1.0,1.0,2018,Draw,False,False,True,False,False,False,False,0.8,1.2,1.2,0.9400000000000001
17,2018-12-23,Rayo Vallecano,2–1,Levante,2.5,1.0,Estadio del Rayo Vallecano,Ignacio Iglesias,2.0,1.0,2018,Home win,False,False,False,True,False,False,False,0.6,2.0,1.2399999999999998,1.48
17,2018-12-23,Valencia,2–1,Huesca,3.2,2.3,Estadio de Mestalla,Jesús Gil,2.0,1.0,2018,Home win,False,False,False,True,False,False,False,1.2,1.0,1.64,2.06
17,2018-12-23,Leganés,1–1,Sevilla,1.3,0.7,Estadio Municipal de Butarque,Alejandro Hernández,1.0,1.0,2018,Draw,False,False,False,True,False,False,False,1.2,1.4,1.22,2.1799999999999997
17,2019-01-03,Villarreal,2–2,Real Madrid,1.2,1.6,Estadio de la Cerámica,Pablo González,2.0,2.0,2018,Draw,False,False,False,False,True,False,False,1.6,1.6,1.24,1.2
18,2019-01-04,Levante,2–2,Girona,1.6,1.4,Estadio Ciudad de Valencia,Alberto Undiano,2.0,2.0,2018,Draw,True,False,False,False,False,False,False,2.0,1.0,1.4200000000000002,1.26
18,2019-01-04,Espanyol,1–0,Leganés,1.3,0.4,RCDE Stadium,José González,1.0,0.0,2018,Home win,True,False,False,False,False,False,False,0.4,1.4,1.2000000000000002,1.26
18,2019-01-05,Valladolid,0–1,Rayo Vallecano,1.8,1.0,Estadio Municipal José Zorrilla,Adrián Cordero,0.0,1.0,2018,Away win,False,False,True,False,False,False,False,1.4,0.6,0.96,1.28
18,2019-01-05,Alavés,2–1,Valencia,1.9,1.1,Estadio de Mendizorroza,David Medié,2.0,1.0,2018,Home win,False,False,True,False,False,False,False,0.4,1.4,0.82,1.8399999999999999
18,2019-01-05,Huesca,2–1,Betis,1.5,1.1,Estadio El Alcoraz,Ricardo de Burgos,2.0,1.0,2018,Home win,False,False,True,False,False,False,False,1.0,1.6,2.34,1.42
18,2019-01-06,Getafe,1–2,Barcelona,1.2,1.5,Coliseum Alfonso Pérez,Guillermo Cuadra,1.0,2.0,2018,Away win,False,False,False,True,False,False,False,1.4,2.8,1.06,1.9200000000000004
18,2019-01-06,Real Madrid,0–2,Real Sociedad,2.6,2.3,Estadio Santiago Bernabéu,José Luis Munuera,0.0,2.0,2018,Away win,False,False,False,True,False,False,False,1.2,0.6,1.02,1.5
18,2019-01-06,Sevilla,1–1,Atlético Madrid,1.4,0.7,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,1.0,1.0,2018,Draw,False,False,False,True,False,False,False,1.2,1.8,1.5,1.48
18,2019-01-06,Eibar,0–0,Villarreal,1.8,1.2,Estadio Municipal de Ipurúa,Santiago Jaime,0.0,0.0,2018,Draw,False,False,False,True,False,False,False,1.8,1.6,2.38,1.3000000000000003
18,2019-01-07,Celta Vigo,1–2,Athletic Club,1.5,1.8,Estadio de Balaídos,Juan Martínez,1.0,2.0,2018,Away win,False,True,False,False,False,False,False,1.2,0.6,1.3199999999999998,1.04
19,2019-01-11,Rayo Vallecano,4–2,Celta Vigo,2.0,1.3,Estadio del Rayo Vallecano,Hsu Jason,4.0,2.0,2018,Home win,True,False,False,False,False,False,False,0.8,1.2,1.3199999999999998,1.52
19,2019-01-12,Leganés,1–0,Huesca,2.0,0.5,Estadio Municipal de Butarque,Mario Melero,1.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.2,1.0,1.16,2.08
19,2019-01-12,Valencia,1–1,Valladolid,3.5,0.2,Estadio de Mestalla,Ignacio Iglesias,1.0,1.0,2018,Draw,False,False,True,False,False,False,False,1.0,1.4,1.6800000000000002,1.1800000000000002
19,2019-01-12,Girona,1–1,Alavés,0.6,1.1,Estadi Municipal de Montilivi,José Sánchez,1.0,1.0,2018,Draw,False,False,True,False,False,False,False,0.8,0.8,1.1,1.1199999999999999
19,2019-01-12,Villarreal,1–2,Getafe,2.3,0.9,Estadio de la Cerámica,Daniel Ask,1.0,2.0,2018,Away win,False,False,True,False,False,False,False,1.2,1.4,1.36,0.9
19,2019-01-13,Betis,1–2,Real Madrid,0.8,0.7,Estadio Benito Villamarín,Alejandro Hernández,1.0,2.0,2018,Away win,False,False,False,True,False,False,False,1.6,1.2,1.46,1.3199999999999998
19,2019-01-13,Barcelona,3–0,Eibar,1.1,0.9,Camp Nou,Jesús Gil,3.0,0.0,2018,Home win,False,False,False,True,False,False,False,3.0,1.2,2.1,2.18
19,2019-01-13,Athletic Club,2–0,Sevilla,0.9,0.7,San Mamés,Pablo González,2.0,0.0,2018,Home win,False,False,False,True,False,False,False,0.8,1.2,1.28,1.52
19,2019-01-13,Atlético Madrid,1–0,Levante,2.5,0.7,Estadio Wanda Metropolitano,Eduardo Prieto,1.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.8,2.0,1.58,1.5400000000000003
19,2019-01-14,Real Sociedad,3–2,Espanyol,2.6,2.1,Estadio Municipal de Anoeta,Carlos del Cerro,3.0,2.0,2018,Home win,False,True,False,False,False,False,False,0.6,0.4,1.5799999999999998,0.9800000000000001
20,2019-01-18,Getafe,4–0,Alavés,2.0,0.4,Coliseum Alfonso Pérez,José Luis Munuera,4.0,0.0,2018,Home win,True,False,False,False,False,False,False,1.2,0.8,0.8,1.1400000000000001
20,2019-01-19,Real Madrid,2–0,Sevilla,1.5,0.5,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,2.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.2,1.0,1.3,1.3199999999999998
20,2019-01-19,Huesca,0–3,Atlético Madrid,1.3,2.5,Estadio El Alcoraz,Guillermo Cuadra,0.0,3.0,2018,Away win,False,False,True,False,False,False,False,1.0,1.8,1.94,1.7600000000000002
20,2019-01-19,Celta Vigo,1–2,Valencia,0.8,1.2,Estadio de Balaídos,José González,1.0,2.0,2018,Away win,False,False,True,False,False,False,False,1.2,1.2,1.32,2.2199999999999998
20,2019-01-20,Barcelona,3–1,Leganés,1.8,0.9,Camp Nou,Ricardo de Burgos,3.0,1.0,2018,Home win,False,False,False,True,False,False,False,3.2,0.6,2.12,1.22
20,2019-01-20,Rayo Vallecano,2–2,Real Sociedad,0.9,1.6,Estadio del Rayo Vallecano,David Medié,2.0,2.0,2018,Draw,False,False,False,True,False,False,False,1.4,1.2,1.48,1.8399999999999999
20,2019-01-20,Villarreal,1–1,Athletic Club,1.1,0.5,Estadio de la Cerámica,Alberto Undiano,1.0,1.0,2018,Draw,False,False,False,True,False,False,False,1.4,1.2,1.6,1.2400000000000002
20,2019-01-20,Betis,3–2,Girona,1.4,0.8,Estadio Benito Villamarín,Adrián Cordero,3.0,2.0,2018,Home win,False,False,False,True,False,False,False,1.6,0.8,1.3599999999999999,0.9199999999999999
20,2019-01-20,Levante,2–0,Valladolid,1.5,1.5,Estadio Ciudad de Valencia,Santiago Jaime,2.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.4,1.2,1.3,0.8800000000000001
20,2019-01-21,Eibar,3–0,Espanyol,1.6,0.9,Estadio Municipal de Ipurúa,Juan Martínez,3.0,0.0,2018,Home win,False,True,False,False,False,False,False,1.2,0.8,2.16,1.1800000000000002
21,2019-01-26,Sevilla,5–0,Levante,4.6,0.9,Estadio Ramón Sánchez Pizjuán,Hsu Jason,5.0,0.0,2018,Home win,False,False,True,False,False,False,False,0.8,1.0,1.0799999999999998,1.16
21,2019-01-26,Atlético Madrid,2–0,Getafe,1.1,0.3,Estadio Wanda Metropolitano,Ignacio Iglesias,2.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.8,1.8,1.72,1.02
21,2019-01-26,Leganés,2–2,Eibar,0.7,0.2,Estadio Municipal de Butarque,Alejandro Hernández,2.0,2.0,2018,Draw,False,False,True,False,False,False,False,0.6,1.0,1.06,1.6400000000000001
21,2019-01-26,Valencia,3–0,Villarreal,1.5,0.7,Estadio de Mestalla,Carlos del Cerro,3.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.4,1.2,2.22,1.5
21,2019-01-27,Valladolid,2–1,Celta Vigo,1.6,1.0,Estadio Municipal José Zorrilla,José Sánchez,2.0,1.0,2018,Home win,False,False,False,True,False,False,False,0.8,0.8,0.9800000000000001,1.08
21,2019-01-27,Girona,0–2,Barcelona,1.3,2.2,Estadi Municipal de Montilivi,Pablo González,0.0,2.0,2018,Away win,False,False,False,True,False,False,False,1.2,3.0,1.0399999999999998,1.9
21,2019-01-27,Real Sociedad,0–0,Huesca,0.4,0.4,Estadio Municipal de Anoeta,Eduardo Prieto,0.0,0.0,2018,Draw,False,False,False,True,False,False,False,1.4,1.0,1.6799999999999997,1.9600000000000002
21,2019-01-27,Athletic Club,1–0,Betis,1.1,0.4,San Mamés,Daniel Ask,1.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.2,1.8,0.9200000000000002,1.3
21,2019-01-27,Espanyol,2–4,Real Madrid,1.1,2.1,RCDE Stadium,Jesús Gil,2.0,4.0,2018,Away win,False,False,False,True,False,False,False,0.8,1.4,1.1400000000000001,1.52
21,2019-01-28,Alavés,0–1,Rayo Vallecano,1.0,1.0,Estadio de Mendizorroza,Mario Melero,0.0,1.0,2018,Away win,False,True,False,False,False,False,False,0.8,1.8,0.9400000000000001,1.42
22,2019-02-01,Huesca,4–0,Valladolid,1.9,0.5,Estadio El Alcoraz,José Luis Munuera,4.0,0.0,2018,Home win,True,False,False,False,False,False,False,0.6,0.8,1.2,1.1400000000000001
22,2019-02-02,Celta Vigo,1–0,Sevilla,1.0,0.9,Estadio de Balaídos,Ricardo de Burgos,1.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.0,1.4,1.0400000000000003,1.5799999999999998
22,2019-02-02,Barcelona,2–2,Valencia,2.0,3.3,Camp Nou,Alberto Undiano,2.0,2.0,2018,Draw,False,False,True,False,False,False,False,2.4,1.8,1.6,2.1
22,2019-02-02,Levante,0–0,Getafe,0.6,0.4,Estadio Ciudad de Valencia,Adrián Cordero,0.0,0.0,2018,Draw,False,False,True,False,False,False,False,1.0,1.6,1.1400000000000001,1.0
22,2019-02-02,Real Sociedad,2–1,Athletic Club,1.5,1.4,Estadio Municipal de Anoeta,Antonio Matéu Lahoz,2.0,1.0,2018,Home win,False,False,True,False,False,False,False,1.4,1.4,1.6,1.08
22,2019-02-03,Villarreal,2–2,Espanyol,2.8,1.6,Estadio de la Cerámica,Guillermo Cuadra,2.0,2.0,2018,Draw,False,False,False,True,False,False,False,0.8,1.0,1.3000000000000003,1.2400000000000002
22,2019-02-03,Betis,1–0,Atlético Madrid,1.0,0.7,Estadio Benito Villamarín,David Medié,1.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.2,1.6,1.04,1.5599999999999998
22,2019-02-03,Eibar,3–0,Girona,1.7,0.2,Estadio Municipal de Ipurúa,José González,3.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.2,1.2,1.3600000000000003,1.1
22,2019-02-03,Real Madrid,3–0,Alavés,2.5,0.6,Estadio Santiago Bernabéu,Santiago Jaime,3.0,0.0,2018,Home win,False,False,False,True,False,False,False,2.0,0.8,1.7,1.0399999999999998
22,2019-02-04,Rayo Vallecano,1–2,Leganés,1.7,1.3,Estadio del Rayo Vallecano,Juan Martínez,1.0,2.0,2018,Away win,False,True,False,False,False,False,False,2.0,1.0,1.48,1.06
23,2019-02-08,Valladolid,0–0,Villarreal,0.6,1.2,Estadio Municipal José Zorrilla,Alejandro Hernández,0.0,0.0,2018,Draw,True,False,False,False,False,False,False,0.6,0.8,1.1199999999999999,1.6200000000000003
23,2019-02-09,Getafe,3–1,Celta Vigo,2.7,0.9,Coliseum Alfonso Pérez,Pablo González,3.0,1.0,2018,Home win,False,False,True,False,False,False,False,1.4,1.2,0.96,1.1199999999999999
23,2019-02-09,Atlético Madrid,1–3,Real Madrid,1.1,1.6,Estadio Wanda Metropolitano,Daniel Ask,1.0,3.0,2018,Away win,False,False,True,False,False,False,False,1.4,2.2,1.4999999999999998,1.8800000000000001
23,2019-02-09,Espanyol,2–1,Rayo Vallecano,2.0,0.6,RCDE Stadium,Eduardo Prieto,2.0,1.0,2018,Home win,False,False,True,False,False,False,False,1.4,1.8,1.4000000000000001,1.32
23,2019-02-09,Girona,0–2,Huesca,1.4,0.6,Estadi Municipal de Montilivi,Adrián Cordero,0.0,2.0,2018,Away win,False,False,True,False,False,False,False,1.0,1.2,0.86,1.1199999999999999
23,2019-02-10,Leganés,3–0,Betis,1.6,0.1,Estadio Municipal de Butarque,Hsu Jason,3.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.2,1.2,1.06,0.9400000000000001
23,2019-02-10,Valencia,0–0,Real Sociedad,1.5,0.5,Estadio de Mestalla,Mario Melero,0.0,0.0,2018,Draw,False,False,False,True,False,False,False,1.8,1.8,2.12,1.6800000000000002
23,2019-02-10,Sevilla,2–2,Eibar,1.7,1.3,Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias,2.0,2.0,2018,Draw,False,False,False,True,False,False,False,1.2,1.6,1.6199999999999999,1.2400000000000002
23,2019-02-10,Athletic Club,0–0,Barcelona,1.3,0.7,San Mamés,Carlos del Cerro,0.0,0.0,2018,Draw,False,False,False,True,False,False,False,1.4,2.4,1.14,1.7200000000000002
23,2019-02-11,Alavés,2–0,Levante,1.7,0.3,Estadio de Mendizorroza,Alberto Undiano,2.0,0.0,2018,Home win,False,True,False,False,False,False,False,0.6,0.8,1.0,1.06
24,2019-02-15,Eibar,2–2,Getafe,1.8,0.7,Estadio Municipal de Ipurúa,David Medié,2.0,2.0,2018,Draw,True,False,False,False,False,False,False,2.0,1.8,1.1400000000000001,1.2600000000000002
24,2019-02-16,Celta Vigo,1–4,Levante,1.6,2.8,Estadio de Balaídos,Santiago Jaime,1.0,4.0,2018,Away win,False,False,True,False,False,False,False,1.2,0.4,1.0,0.8
24,2019-02-16,Rayo Vallecano,0–1,Atlético Madrid,1.0,0.2,Estadio del Rayo Vallecano,Jesús Gil,0.0,1.0,2018,Away win,False,False,True,False,False,False,False,1.8,1.4,1.2399999999999998,1.58
24,2019-02-16,Real Sociedad,3–0,Leganés,1.7,1.2,Estadio Municipal de Anoeta,José Luis Munuera,3.0,0.0,2018,Home win,False,False,True,False,False,False,False,1.4,1.8,1.3199999999999998,1.3
24,2019-02-16,Barcelona,1–0,Valladolid,3.7,0.4,Camp Nou,Juan Martínez,1.0,0.0,2018,Home win,False,False,True,False,False,False,False,2.0,0.6,1.56,0.8800000000000001
24,2019-02-17,Real Madrid,1–2,Girona,1.8,2.6,Estadio Santiago Bernabéu,Guillermo Cuadra,1.0,2.0,2018,Away win,False,False,False,True,False,False,False,2.8,0.6,1.6800000000000002,0.86
24,2019-02-17,Valencia,0–0,Espanyol,1.7,0.4,Estadio de Mestalla,Ricardo de Burgos,0.0,0.0,2018,Draw,False,False,False,True,False,False,False,1.6,1.6,2.2,1.5400000000000003
24,2019-02-17,Villarreal,3–0,Sevilla,1.6,2.6,Estadio de la Cerámica,José González,3.0,0.0,2018,Home win,False,False,False,True,False,False,False,0.8,1.4,1.6199999999999999,1.6800000000000002
24,2019-02-17,Betis,1–1,Alavés,3.1,1.2,Estadio Benito Villamarín,Antonio Matéu Lahoz,1.0,1.0,2018,Draw,False,False,False,True,False,False,False,1.0,0.6,0.74,0.9600000000000002
24,2019-02-18,Huesca,0–1,Athletic Club,1.2,1.4,Estadio El Alcoraz,José Sánchez,0.0,1.0,2018,Away win,False,True,False,False,False,False,False,1.2,1.0,0.9400000000000001,1.04
25,2019-02-22,Espanyol,1–1,Huesca,0.8,0.8,RCDE Stadium,Alejandro Hernández,1.0,1.0,2018,Draw,True,False,False,False,False,False,False,1.2,1.2,1.2000000000000002,1.08
25,2019-02-23,Getafe,2–1,Rayo Vallecano,1.3,0.8,Coliseum Alfonso Pérez,Hsu Jason,2.0,1.0,2018,Home win,False,False,True,False,False,False,False,1.8,1.0,1.22,1.0399999999999998
25,2019-02-23,Sevilla,2–4,Barcelona,1.6,1.8,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,2.0,4.0,2018,Away win,False,False,True,False,False,False,False,1.4,1.6,2.06,2.0800000000000005
25,2019-02-23,Alavés,0–0,Celta Vigo,1.4,0.5,Estadio de Mendizorroza,Carlos del Cerro,0.0,0.0,2018,Draw,False,False,True,False,False,False,False,0.6,1.0,0.9799999999999999,1.06
25,2019-02-23,Athletic Club,1–0,Eibar,1.3,0.6,San Mamés,Mario Melero,1.0,0.0,2018,Home win,False,False,True,False,False,False,False,0.8,2.4,1.14,1.3200000000000003
25,2019-02-24,Levante,1–2,Real Madrid,1.2,2.7,Estadio Ciudad de Valencia,Ignacio Iglesias,1.0,2.0,2018,Away win,False,False,False,True,False,False,False,1.2,2.6,1.22,1.9
25,2019-02-24,Valladolid,0–2,Betis,0.6,0.8,Estadio Municipal José Zorrilla,Pablo González,0.0,2.0,2018,Away win,False,False,False,True,False,False,False,0.4,1.0,0.9199999999999999,1.2
25,2019-02-24,Atlético Madrid,2–0,Villarreal,1.2,1.2,Estadio Wanda Metropolitano,Alberto Undiano,2.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.4,1.2,1.12,1.48
25,2019-02-24,Leganés,1–1,Valencia,1.8,0.5,Estadio Municipal de Butarque,Daniel Ask,1.0,1.0,2018,Draw,False,False,False,True,False,False,False,1.6,1.4,1.1400000000000001,1.8399999999999999
25,2019-02-25,Girona,0–0,Real Sociedad,1.0,0.5,Estadi Municipal de Montilivi,Eduardo Prieto,0.0,0.0,2018,Draw,False,True,False,False,False,False,False,0.8,1.4,1.26,1.1400000000000001
26,2019-03-01,Rayo Vallecano,0–2,Girona,0.8,1.3,Estadio del Rayo Vallecano,Santiago Jaime,0.0,2.0,2018,Away win,True,False,False,False,False,False,False,0.8,0.4,1.02,1.3
26,2019-03-02,Espanyol,3–1,Valladolid,2.6,1.5,RCDE Stadium,Adrián Cordero,3.0,1.0,2018,Home win,False,False,True,False,False,False,False,1.4,0.4,1.1800000000000002,0.74
26,2019-03-02,Villarreal,1–2,Alavés,1.2,1.4,Estadio de la Cerámica,José Luis Munuera,1.0,2.0,2018,Away win,False,False,True,False,False,False,False,1.0,0.6,1.5000000000000002,1.1800000000000002
26,2019-03-02,Huesca,2–1,Sevilla,1.0,2.3,Estadio El Alcoraz,Ricardo de Burgos,2.0,1.0,2018,Home win,False,False,True,False,False,False,False,1.4,1.8,0.9800000000000001,2.2800000000000002
26,2019-03-02,Real Madrid,0–1,Barcelona,0.9,1.1,Estadio Santiago Bernabéu,Alberto Undiano,0.0,1.0,2018,Away win,False,False,True,False,False,False,False,2.6,1.8,2.14,2.08
26,2019-03-03,Eibar,1–0,Celta Vigo,2.5,0.5,Estadio Municipal de Ipurúa,Guillermo Cuadra,1.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.8,0.8,1.12,1.0
26,2019-03-03,Betis,1–2,Getafe,0.6,1.6,Estadio Benito Villamarín,Juan Martínez,1.0,2.0,2018,Away win,False,False,False,True,False,False,False,0.8,1.4,1.08,1.08
26,2019-03-03,Real Sociedad,0–2,Atlético Madrid,0.9,1.4,Estadio Municipal de Anoeta,José González,0.0,2.0,2018,Away win,False,False,False,True,False,False,False,1.0,1.2,0.9199999999999999,0.86
26,2019-03-03,Valencia,2–0,Athletic Club,1.3,0.4,Estadio de Mestalla,David Medié,2.0,0.0,2018,Home win,False,False,False,True,False,False,False,1.2,0.8,1.7,1.3
26,2019-03-04,Leganés,1–0,Levante,1.9,1.5,Estadio Municipal de Butarque,Jesús Gil,1.0,0.0,2018,Home win,False,True,False,False,False,False,False,1.6,1.0,1.3199999999999998,1.16
27,2019-03-08,Athletic Club,1–1,Espanyol,0.8,0.8,San Mamés,Pablo González,1.0,1.0,2018,Draw,True,False,False,False,False,False,False,0.6,1.6,1.16,1.48
